Seconds,Speed (MPH),Steering Angle,Throttle Position,Engine RPM,Lateral Gs,Acceleration Gs
951.393414,0.085,12.8,2,695,-0.02,0
951.493414,0.09,12.9,2,694,-0.02,0
951.593414,0.094,12.9,2,693,-0.01,0
951.693414,0.098,12.9,2,692,-0.01,0
951.793414,0.102,12.9,2,691,-0.01,0
951.893414,0.107,12.9,2,690,-0.01,0
951.909097,0.107,12.9,2,690,-0.01,0
951.993414,0.111,12.9,2,689,-0.01,0
952.093414,0.115,12.9,2,688,-0.01,0
952.108378,0.116,12.9,2,688,-0.01,0
952.193415,0.12,12.9,2,690,-0.01,0
952.293415,0.124,12.9,2,693,-0.02,0
952.393415,0.128,12.9,2,695,-0.02,0
952.493415,0.133,12.9,2,698,-0.02,0
952.593415,0.137,12.9,2,701,-0.02,0
952.693415,0.141,12.9,2,703,-0.02,-0.01
952.793415,0.146,12.9,2,706,-0.02,-0.01
952.893415,0.15,12.9,2,708,-0.02,-0.01
952.909361,0.15,12.9,2,709,-0.02,-0.01
952.914604,0.151,12.9,2,709,-0.02,-0.01
952.993415,0.154,12.9,2,711,-0.02,-0.01
953.093415,0.158,12.9,2,714,-0.02,-0.01
953.112304,0.159,12.9,2,714,-0.02,-0.01
953.193415,0.163,12.9,2,710,-0.02,-0.01
953.293415,0.167,12.9,2,705,-0.02,-0.01
953.393415,0.171,12.9,2,699,-0.02,-0.01
953.493415,0.176,12.9,2,694,-0.02,0
953.593415,0.18,12.9,2,689,-0.02,0
953.693415,0.184,12.9,2,684,-0.02,0
953.793415,0.189,12.9,2,678,-0.02,0
953.893415,0.193,12.9,2,673,-0.02,0
953.90882,0.193,12.9,2,672,-0.02,0
953.993415,0.197,12.8,2,668,-0.01,0
954.093415,0.201,12.8,2,663,-0.01,0
954.109751,0.202,12.8,2,662,-0.01,0
954.193415,0.206,12.8,2,662,-0.01,0
954.293415,0.21,12.8,2,663,-0.01,0
954.393415,0.214,12.8,2,663,-0.01,0
954.493415,0.219,12.8,2,663,-0.01,0
954.593415,0.223,12.8,2,663,-0.01,0
954.693415,0.227,12.8,2,664,-0.01,0
954.793415,0.232,12.8,2,664,-0.01,0
954.893415,0.236,12.8,2,664,-0.01,0
954.90922,0.237,12.8,2,664,-0.01,0
954.993415,0.24,12.8,2,664,-0.01,0
955.093415,0.244,12.8,2,665,-0.01,0
955.170651,0.248,12.8,2,665,-0.01,0
955.193415,0.249,12.8,2,665,-0.01,0
955.293415,0.253,12.8,2,664,-0.01,0
955.393415,0.257,12.8,2,664,-0.01,0
955.493415,0.262,12.8,2,663,-0.01,0
955.593415,0.266,12.8,2,663,-0.01,0
955.693415,0.27,12.8,2,662,-0.01,0
955.793415,0.275,12.8,2,661,-0.01,0
955.893415,0.279,12.8,2,661,-0.01,0
955.907628,0.279,12.8,2,661,-0.01,0
955.993415,0.283,12.8,2,660,-0.01,0
956.093415,0.287,12.7,2,660,-0.01,0
956.193415,0.292,12.7,2,659,-0.01,0
956.209288,0.292,12.7,2,659,-0.01,0
956.293415,0.296,12.7,2,660,-0.02,0
956.393416,0.3,12.7,2,661,-0.02,0
956.493416,0.305,12.7,2,662,-0.02,0
956.593416,0.309,12.7,2,663,-0.02,0
956.693416,0.313,12.7,2,664,-0.02,0
956.793416,0.318,12.7,2,665,-0.02,0.01
956.893416,0.322,12.7,3,667,-0.02,0.01
956.909477,0.323,12.7,3,667,-0.02,0.01
956.993416,0.326,12.7,3,668,-0.02,0.01
957.093416,0.33,12.7,3,669,-0.02,0.01
957.112092,0.331,12.7,3,669,-0.02,0.01
957.193416,0.335,12.7,3,670,-0.02,0.01
957.208358,0.335,12.7,3,670,-0.02,0.01
957.293416,0.339,12.7,3,668,-0.02,0
957.393416,0.343,12.7,3,667,-0.02,0
957.493416,0.348,12.7,3,665,-0.02,0
957.593416,0.352,12.7,3,663,-0.02,0
957.693416,0.356,12.8,3,661,-0.02,0
957.793416,0.361,12.8,3,660,-0.02,0
957.893416,0.365,12.8,3,658,-0.02,0
957.909744,0.366,12.8,3,657,-0.02,0
957.993416,0.369,12.8,3,656,-0.02,0
958.093416,0.373,12.8,3,654,-0.02,0
958.193416,0.378,12.8,3,652,-0.02,0
958.213991,0.379,12.8,3,652,-0.02,0
958.215385,0.379,12.8,3,652,-0.02,0
958.293416,0.382,12.8,3,652,-0.02,0
958.393416,0.386,12.8,3,651,-0.02,0
958.493416,0.391,12.8,3,651,-0.02,0
958.593416,0.395,12.8,3,651,-0.02,0
958.693416,0.399,12.8,3,651,-0.02,0
958.793416,0.404,12.8,3,650,-0.02,0
958.893416,0.408,12.8,3,650,-0.02,0
958.909491,0.409,12.8,3,650,-0.02,0
958.993416,0.412,12.8,3,650,-0.02,0
959.093416,0.417,12.8,3,649,-0.02,0
959.193416,0.421,12.8,3,649,-0.02,0
959.209485,0.422,12.8,3,649,-0.02,0
959.293416,0.425,12.8,3,649,-0.02,0
959.31211,0.426,12.8,3,649,-0.02,0
959.393416,0.429,12.8,3,650,-0.02,0
959.493416,0.434,12.8,3,650,-0.02,0
959.593416,0.438,12.8,3,650,-0.02,0
959.693416,0.442,12.8,3,650,-0.01,0
959.793416,0.447,12.8,3,651,-0.01,0
959.893416,0.451,12.8,3,651,-0.01,0
959.909355,0.452,12.8,3,651,-0.01,0
959.993416,0.455,12.8,3,651,-0.01,0
960.093416,0.46,12.8,3,652,-0.01,0
960.193416,0.464,12.8,3,652,-0.01,0
960.209621,0.465,12.8,3,652,-0.01,0
960.293416,0.468,12.8,3,651,-0.01,0
960.304458,0.469,12.8,3,651,-0.01,0
960.393416,0.472,12.8,3,651,-0.01,0
960.493416,0.477,12.8,3,650,-0.02,0
960.593417,0.481,12.8,3,649,-0.02,0
960.693417,0.485,12.8,3,648,-0.02,0
960.793417,0.49,12.8,3,647,-0.02,0
960.893417,0.494,12.8,3,647,-0.02,0
960.909631,0.495,12.8,3,646,-0.02,0
960.993417,0.498,12.8,3,646,-0.02,0
961.093417,0.503,12.8,3,645,-0.02,0
961.193417,0.507,12.8,3,644,-0.02,0
961.209053,0.508,12.8,3,644,-0.02,0
961.293417,0.511,12.8,3,645,-0.02,0
961.310338,0.512,12.8,3,645,-0.02,0
961.393417,0.515,12.8,3,647,-0.02,0
961.493417,0.52,12.8,3,648,-0.02,0
961.593417,0.524,12.8,3,649,-0.02,0
961.693417,0.528,12.8,3,651,-0.02,0
961.793417,0.533,12.8,3,652,-0.02,0
961.893417,0.537,12.8,3,654,-0.02,0
961.908631,0.538,12.8,3,654,-0.02,0
961.993417,0.541,12.8,3,655,-0.02,0
962.093417,0.546,12.8,3,656,-0.02,0
962.193417,0.55,12.8,3,658,-0.02,0
962.20834,0.551,12.8,3,658,-0.02,0
962.293417,0.554,12.8,3,657,-0.02,0
962.393417,0.558,12.8,3,656,-0.02,0
962.493417,0.563,12.8,3,655,-0.02,0
962.593417,0.567,12.8,3,654,-0.02,0
962.693417,0.571,12.8,3,653,-0.02,0
962.793417,0.576,12.8,3,652,-0.02,0
962.893417,0.58,12.8,4,650,-0.02,0
962.907728,0.581,12.8,4,650,-0.02,0
962.993417,0.584,12.8,4,649,-0.02,0
963.093417,0.589,12.8,4,648,-0.02,0
963.193417,0.593,12.8,4,647,-0.02,0
963.208556,0.594,12.8,4,647,-0.02,0
963.293417,0.597,12.8,4,647,-0.02,0
963.393417,0.601,12.8,4,646,-0.02,0
963.493417,0.606,12.8,4,646,-0.02,0
963.593417,0.61,12.8,4,645,-0.02,0
963.693417,0.614,12.8,4,645,-0.02,0
963.793417,0.619,12.8,4,644,-0.02,0
963.893417,0.623,12.8,4,644,-0.02,0
963.906073,0.624,12.8,4,644,-0.02,0
963.910874,0.624,12.8,4,643,-0.02,0
963.993417,0.627,12.8,4,643,-0.02,0
964.093417,0.632,12.8,4,643,-0.02,0
964.193417,0.636,12.8,4,642,-0.02,0
964.208539,0.637,12.8,4,642,-0.02,0
964.293417,0.64,12.8,4,643,-0.02,0
964.393417,0.645,12.8,4,644,-0.02,0
964.493417,0.649,12.8,4,645,-0.02,0
964.593417,0.653,12.8,4,646,-0.02,0
964.693418,0.657,12.8,4,647,-0.02,0
964.793418,0.662,12.8,4,648,-0.02,0
964.893418,0.666,12.8,4,649,-0.02,0.01
964.908916,0.667,12.8,4,649,-0.02,0.01
964.913912,0.667,12.8,4,649,-0.02,0.01
964.993418,0.67,12.8,4,650,-0.02,0
965.093418,0.675,12.8,4,651,-0.02,0
965.193418,0.679,12.8,4,652,-0.02,0
965.207981,0.68,12.8,4,652,-0.02,0
965.293418,0.683,12.8,4,651,-0.02,0
965.393418,0.688,12.8,4,651,-0.01,0
965.493418,0.692,12.8,4,650,-0.01,0
965.593418,0.696,12.8,4,650,-0.01,0
965.693418,0.7,12.8,4,649,-0.01,0
965.793418,0.705,12.8,4,648,-0.01,0
965.893418,0.709,12.8,4,648,-0.01,0
965.90821,0.71,12.8,4,648,-0.01,0
965.993418,0.713,12.8,4,647,-0.01,0
966.093418,0.718,12.8,4,647,-0.01,0
966.193418,0.722,12.8,4,646,-0.01,0
966.208005,0.723,12.8,4,646,-0.01,0
966.293418,0.726,12.8,4,645,-0.01,0
966.393418,0.731,12.8,4,644,-0.01,0
966.493418,0.735,12.8,4,643,-0.01,0
966.593418,0.739,12.8,4,643,-0.02,0
966.693418,0.743,12.8,4,642,-0.02,0
966.793418,0.748,12.8,4,641,-0.02,0
966.893418,0.752,12.8,4,640,-0.02,0
966.90876,0.753,12.8,4,640,-0.02,0
966.993418,0.756,12.8,4,639,-0.02,0
967.093418,0.761,12.8,4,638,-0.02,0
967.193418,0.765,12.8,4,637,-0.02,0
967.208168,0.766,12.8,4,637,-0.02,0
967.293418,0.769,12.8,4,638,-0.02,0
967.393418,0.774,12.8,4,640,-0.02,0
967.493418,0.778,12.8,4,641,-0.01,0
967.593418,0.782,12.8,4,643,-0.01,0
967.693418,0.786,12.8,4,644,-0.01,0
967.793418,0.791,12.8,4,646,-0.01,0
967.893418,0.795,12.8,4,647,-0.01,0
967.908012,0.796,12.8,4,647,-0.01,0
967.993418,0.799,12.8,4,649,-0.01,0
968.093418,0.804,12.8,4,650,-0.01,0
968.193418,0.808,12.8,4,652,-0.01,0
968.207994,0.809,12.8,4,652,-0.01,0
968.293418,0.812,12.8,4,652,-0.01,0
968.393418,0.817,12.8,4,653,-0.01,0
968.493418,0.821,12.8,4,653,-0.01,0
968.593418,0.825,12.8,4,653,-0.01,0
968.693418,0.829,12.8,4,653,-0.01,0
968.793418,0.834,12.8,4,654,-0.01,0
968.893419,0.838,12.8,5,654,-0.01,0
968.910081,0.839,12.8,5,654,-0.01,0
968.993419,0.842,12.8,5,654,-0.01,0
969.093419,0.847,12.8,5,655,-0.01,0
969.193419,0.851,12.8,5,655,-0.01,0
969.211216,0.852,12.8,5,655,-0.01,0
969.293419,0.855,12.8,5,654,-0.01,0
969.393419,0.86,12.8,5,652,-0.01,0
969.493419,0.864,12.8,5,651,-0.01,0
969.593419,0.868,12.8,5,649,-0.01,0
969.693419,0.872,12.8,5,648,-0.01,0
969.793419,0.877,12.8,5,646,-0.02,0
969.893419,0.881,12.8,5,645,-0.02,0
969.908171,0.882,12.8,5,645,-0.02,0
969.993419,0.885,12.8,5,643,-0.02,0
970.093419,0.89,12.8,5,642,-0.02,0
970.193419,0.894,12.8,5,640,-0.02,0
970.207106,0.895,12.8,5,640,-0.02,0
970.293419,0.898,12.8,5,641,-0.02,0
970.393419,0.903,12.8,5,642,-0.02,0
970.493419,0.907,12.8,5,643,-0.02,0
970.593419,0.911,12.8,5,645,-0.02,0
970.693419,0.916,12.8,5,646,-0.02,0
970.793419,0.92,12.8,5,647,-0.02,0
970.893419,0.924,12.8,5,648,-0.02,0
970.907377,0.925,12.8,5,648,-0.02,0
970.993419,0.928,12.8,5,649,-0.02,0
971.093419,0.933,12.8,5,651,-0.02,0
971.193419,0.937,12.8,5,652,-0.02,0
971.208075,0.938,12.8,5,652,-0.02,0
971.293419,0.941,12.8,5,651,-0.02,0
971.393419,0.946,12.8,5,651,-0.01,0
971.493419,0.95,12.8,5,650,-0.01,0
971.593419,0.954,12.8,5,649,-0.01,0
971.693419,0.959,12.8,5,648,-0.01,0
971.793419,0.963,12.8,5,647,-0.01,0
971.893419,0.967,12.7,5,647,-0.01,0
971.907128,0.968,12.7,5,646,-0.01,0
971.993419,0.971,12.7,5,646,-0.01,0
972.093419,0.976,12.7,5,645,-0.01,0
972.193419,0.98,12.7,5,644,-0.01,0
972.209014,0.981,12.7,5,644,-0.01,0
972.293419,0.984,12.7,5,646,-0.01,0
972.393419,0.989,12.7,5,647,-0.01,0
972.493419,0.993,12.7,5,649,-0.01,0
972.593419,0.997,12.7,5,651,-0.01,0
972.693419,1.002,12.7,5,653,-0.01,0
972.793419,1.006,12.7,5,655,-0.01,0
972.893419,1.01,12.7,5,656,-0.01,0
972.908168,1.011,12.7,5,657,-0.01,0
972.993419,1.014,12.7,5,658,-0.01,0
973.09342,1.019,12.7,5,660,-0.02,0
973.19342,1.023,12.7,5,662,-0.02,0
973.208705,1.024,12.7,5,662,-0.02,0
973.29342,1.027,12.7,5,661,-0.02,0
973.39342,1.032,12.7,5,661,-0.02,0
973.49342,1.036,12.7,5,660,-0.02,0
973.59342,1.04,12.7,5,659,-0.02,0
973.69342,1.045,12.7,5,658,-0.02,0
973.79342,1.049,12.7,5,657,-0.02,0
973.89342,1.053,12.7,5,657,-0.02,0
973.908229,1.054,12.7,5,656,-0.02,0
973.99342,1.057,12.7,5,656,-0.02,0
974.09342,1.062,12.7,5,655,-0.02,0
974.19342,1.066,12.7,5,654,-0.02,0
974.208736,1.067,12.7,5,654,-0.02,0
974.29342,1.07,12.7,5,654,-0.02,0
974.39342,1.075,12.7,5,653,-0.02,0
974.49342,1.079,12.7,5,653,-0.02,0
974.59342,1.083,12.7,5,653,-0.02,0
974.69342,1.088,12.7,5,653,-0.02,0
974.79342,1.092,12.7,5,652,-0.02,0
974.89342,1.096,12.7,6,652,-0.02,0
974.909284,1.097,12.7,6,652,-0.02,0
974.99342,1.1,12.7,6,652,-0.02,0
975.09342,1.105,12.7,6,651,-0.02,0
975.19342,1.109,12.7,6,651,-0.02,0
975.207765,1.11,12.7,6,651,-0.02,0
975.29342,1.113,12.7,6,650,-0.02,0
975.39342,1.118,12.7,6,650,-0.02,0
975.49342,1.122,12.7,6,649,-0.02,0
975.59342,1.126,12.7,6,649,-0.02,0
975.69342,1.131,12.7,6,648,-0.02,0
975.79342,1.135,12.7,6,647,-0.02,0
975.89342,1.139,12.7,6,647,-0.02,0
975.908772,1.14,12.7,6,647,-0.02,0
975.99342,1.144,12.7,6,646,-0.02,0
976.09342,1.148,12.7,6,646,-0.02,0
976.19342,1.152,12.7,6,645,-0.02,0
976.208293,1.153,12.7,6,645,-0.02,0
976.29342,1.156,12.7,6,646,-0.02,0
976.39342,1.161,12.7,6,648,-0.02,0
976.49342,1.165,12.7,6,650,-0.02,0
976.59342,1.169,12.7,6,651,-0.02,0
976.69342,1.174,12.7,6,653,-0.02,0
976.79342,1.178,12.7,6,654,-0.02,0
976.89342,1.182,12.7,6,656,-0.02,0
976.908508,1.183,12.7,6,656,-0.02,0
976.99342,1.187,12.7,6,658,-0.02,0
977.09342,1.191,12.7,6,659,-0.02,0.01
977.19342,1.195,12.7,6,661,-0.02,0.02
977.207908,1.196,12.7,6,661,-0.02,0.02
977.293421,1.199,12.7,6,666,-0.02,0.02
977.393421,1.204,12.7,6,673,-0.02,0.03
977.493421,1.208,12.7,6,679,-0.02,0.04
977.593421,1.212,12.7,6,685,-0.02,0.04
977.693421,1.217,12.7,6,691,-0.02,0.05
977.793421,1.221,12.7,6,697,-0.02,0.06
977.893421,1.225,12.7,6,704,-0.02,0.06
977.899717,1.226,12.7,6,704,-0.02,0.06
977.93605,1.227,12.7,7,706,-0.02,0.07
977.993421,1.23,12.7,8,710,-0.02,0.07
978.093421,1.234,12.7,11,716,-0.02,0.09
978.193421,1.238,12.7,13,722,-0.02,0.1
978.207328,1.239,12.7,13,723,-0.02,0.1
978.293421,1.242,12.7,15,780,-0.02,0.11
978.393421,1.247,12.7,18,847,-0.02,0.13
978.469112,1.25,12.7,19,897,-0.02,0.14
978.493421,1.356,12.7,20,913,-0.02,0.14
978.593421,1.794,12.7,22,979,-0.02,0.15
978.693132,2.231,12.7,25,1046,-0.02,0.17
978.693421,2.232,12.7,25,1046,-0.02,0.17
978.793421,2.67,12.4,27,1112,-0.02,0.18
978.893421,3.107,12.2,30,1178,-0.03,0.2
978.905898,3.162,12.1,30,1187,-0.03,0.2
978.912424,3.19,12.1,30,1191,-0.03,0.2
978.993421,3.545,11.9,30,1245,-0.03,0.2
979.093421,3.983,11.6,30,1311,-0.03,0.2
979.193421,4.42,11.4,30,1378,-0.03,0.21
979.207476,4.482,11.3,30,1387,-0.03,0.21
979.293421,4.858,11.1,30,1438,-0.03,0.21
979.393421,5.296,10.8,30,1498,-0.03,0.22
979.468645,5.625,10.6,29,1542,-0.03,0.22
979.493421,5.733,10.6,29,1557,-0.03,0.22
979.593421,6.17,10.3,29,1616,-0.03,0.22
979.693421,6.608,10,29,1676,-0.03,0.23
979.708651,6.674,10,29,1685,-0.03,0.23
979.793421,7.045,9.5,29,1735,-0.03,0.23
979.893421,7.482,8.9,29,1795,-0.03,0.23
979.910847,7.558,8.7,29,1805,-0.03,0.24
979.915879,7.58,8.7,29,1808,-0.03,0.24
979.993421,7.919,8.2,29,1854,-0.03,0.23
980.093421,8.356,7.6,29,1914,-0.02,0.22
980.193421,8.794,7,29,1973,-0.02,0.21
980.209891,8.866,6.9,29,1983,-0.02,0.21
980.293421,9.231,6.4,29,2009,-0.02,0.2
980.393421,9.668,5.8,29,2041,-0.01,0.19
980.469377,10,5.3,29,2065,-0.01,0.18
980.493421,10.089,5.1,30,2073,-0.01,0.18
980.593421,10.461,4.5,30,2104,-0.01,0.17
980.693421,10.833,3.9,30,2136,-0.01,0.16
980.708627,10.89,3.8,30,2141,-0.01,0.16
980.793421,11.205,3.6,30,2168,0,0.15
980.893421,11.577,3.3,30,2199,0,0.15
980.909093,11.635,3.3,30,2204,0,0.14
980.993421,11.949,3,30,2231,0,0.14
981.068912,12.23,2.8,30,2255,0,0.14
981.093421,12.321,2.8,30,2263,0,0.14
981.193421,12.693,2.5,30,2294,0,0.14
981.208037,12.747,2.5,30,2299,0,0.14
981.293421,13.064,2.2,30,2290,0,0.14
981.393421,13.436,1.9,30,2280,0,0.14
981.477764,13.75,1.7,30,2271,0,0.13
981.493422,13.799,1.7,30,2269,0,0.13
981.593422,14.111,1.4,30,2259,0,0.13
981.693422,14.423,1.1,30,2249,0,0.13
981.707696,14.468,1.1,30,2247,0,0.13
981.793422,14.735,1.2,30,2238,0,0.13
981.893422,15.047,1.3,31,2228,0,0.13
981.908854,15.095,1.3,31,2226,0,0.13
981.993422,15.359,1.4,31,2217,0,0.12
982.093422,15.671,1.5,31,2207,0,0.12
982.193422,15.983,1.6,31,2197,0,0.12
982.208474,16.03,1.6,31,2195,0,0.11
982.293422,16.296,1.7,31,2191,-0.01,0.11
982.393422,16.608,1.8,31,2186,-0.01,0.11
982.479098,16.875,1.9,31,2182,-0.01,0.1
982.493422,16.92,1.9,31,2181,-0.01,0.1
982.586775,17.212,2,31,2177,-0.02,0.1
982.593422,17.233,2,31,2177,-0.02,0.1
982.693422,17.546,2.1,32,2172,-0.02,0.09
982.708272,17.592,2.1,32,2171,-0.02,0.09
982.793422,17.859,2,32,2167,-0.02,0.09
982.893422,18.172,1.9,33,2162,-0.03,0.09
982.908137,18.218,1.9,33,2161,-0.03,0.08
982.993422,18.484,1.8,33,2157,-0.02,0.09
983.093422,18.797,1.6,33,2153,-0.02,0.1
983.193422,19.11,1.5,34,2148,-0.02,0.11
983.208191,19.157,1.5,34,2147,-0.02,0.11
983.293422,19.423,1.4,34,2137,-0.02,0.12
983.393422,19.736,1.3,35,2124,-0.01,0.13
983.47772,20,1.2,35,2114,-0.01,0.14
983.493422,20.059,1.2,35,2112,-0.01,0.14
983.593422,20.434,1,36,2100,-0.01,0.15
983.607558,20.487,1,36,2098,-0.01,0.15
983.693422,20.809,0.9,36,2088,0,0.16
983.707378,20.861,0.9,36,2086,0,0.16
983.793422,21.184,0.5,35,2076,0,0.17
983.893422,21.559,0,35,2063,0,0.18
983.908738,21.616,-0.1,34,2061,0,0.18
983.993422,21.934,-0.5,34,2051,0,0.17
984.093422,22.309,-1,34,2039,0,0.16
984.193422,22.684,-1.5,33,2027,0,0.15
984.207121,22.735,-1.5,33,2025,0,0.15
984.293422,23.059,-2,33,2035,0,0.14
984.393422,23.433,-2.5,32,2047,0,0.14
984.477845,23.75,-2.9,32,2057,0.01,0.13
984.493422,23.779,-3,32,2059,0.01,0.13
984.593422,23.967,-3.4,31,2071,0.01,0.12
984.607696,23.993,-3.5,31,2073,0.01,0.12
984.693422,24.154,-3.9,31,2083,0.01,0.11
984.707593,24.181,-4,31,2085,0.01,0.11
984.793422,24.341,-4.1,31,2095,0.01,0.1
984.893422,24.529,-4.3,31,2107,0.01,0.09
984.908834,24.558,-4.3,31,2109,0.01,0.09
984.993422,24.716,-4.5,31,2119,0.01,0.09
985.093422,24.904,-4.7,31,2131,0.01,0.1
985.193422,25.091,-4.8,32,2143,0.01,0.1
985.208217,25.119,-4.9,32,2145,0.01,0.1
985.293422,25.279,-5,32,2127,0.01,0.1
985.393422,25.466,-5.2,32,2105,0.01,0.1
985.478201,25.625,-5.3,32,2087,0.01,0.1
985.493422,25.653,-5.3,32,2083,0.01,0.1
985.593422,25.835,-5.5,32,2062,0.01,0.1
985.60789,25.861,-5.5,32,2059,0.01,0.1
985.693423,26.016,-5.7,32,2040,0.01,0.11
985.708515,26.044,-5.7,32,2037,0.01,0.11
985.793423,26.198,-5.3,32,2019,0.01,0.11
985.893423,26.38,-4.9,32,1997,0.01,0.11
985.907495,26.406,-4.9,32,1994,0.01,0.11
985.993423,26.562,-4.5,32,1975,0,0.11
986.093423,26.744,-4.1,32,1954,0,0.11
986.193423,26.926,-3.7,31,1932,0,0.1
986.207617,26.952,-3.6,31,1929,0,0.1
986.293423,27.108,-3.2,31,1941,-0.01,0.1
986.393423,27.29,-2.8,31,1955,-0.01,0.1
986.493423,27.472,-2.4,31,1969,-0.01,0.1
986.509037,27.5,-2.3,31,1972,-0.01,0.1
986.593423,27.659,-2,31,1983,-0.01,0.09
986.608299,27.686,-1.9,31,1986,-0.01,0.09
986.693423,27.846,-1.6,31,1998,-0.02,0.09
986.708488,27.875,-1.5,31,2000,-0.02,0.09
986.793423,28.034,-1.4,30,2012,-0.02,0.09
986.893423,28.222,-1.2,30,2026,-0.02,0.09
986.908405,28.25,-1.2,30,2028,-0.02,0.09
986.993423,28.41,-1,30,2040,-0.02,0.08
987.093423,28.598,-0.9,30,2054,-0.02,0.08
987.193423,28.786,-0.7,29,2068,-0.02,0.08
987.207352,28.812,-0.7,29,2070,-0.02,0.08
987.293423,28.973,-0.6,29,2036,-0.02,0.07
987.393423,29.161,-0.4,29,1997,-0.01,0.07
987.493423,29.349,-0.2,28,1958,-0.01,0.07
987.507256,29.375,-0.2,28,1952,-0.01,0.07
987.593423,29.537,-0.1,28,1918,-0.01,0.06
987.607011,29.562,-0.1,28,1913,-0.01,0.06
987.693423,29.724,0.1,27,1879,-0.01,0.06
987.708125,29.752,0.1,27,1873,-0.01,0.06
987.793423,29.912,0.1,27,1840,-0.01,0.06
987.893423,30.1,0.1,26,1801,-0.01,0.05
987.908799,30.128,0.1,26,1794,-0.01,0.05
987.993423,30.287,0,26,1761,0,0.05
988.093423,30.475,0,25,1722,0,0.05
988.193423,30.662,0,24,1683,0,0.05
988.207849,30.69,0,24,1677,0,0.05
988.293423,30.85,0,24,1681,0,0.05
988.393423,31.038,0,23,1685,0,0.05
988.493423,31.225,-0.1,23,1689,0,0.04
988.506579,31.25,-0.1,23,1689,0,0.04
988.593423,31.304,-0.1,22,1693,0,0.04
988.608761,31.314,-0.1,22,1693,0,0.04
988.693423,31.367,-0.1,22,1697,0,0.04
988.708835,31.376,-0.1,21,1698,0,0.04
988.793423,31.429,-0.1,21,1701,0,0.04
988.893423,31.492,-0.1,21,1705,0,0.04
988.908838,31.501,-0.1,20,1706,0,0.04
988.993423,31.554,-0.1,20,1709,0,0.04
989.093423,31.617,-0.1,20,1713,0,0.03
989.193423,31.679,-0.1,19,1717,0,0.03
989.209312,31.689,-0.1,19,1718,0,0.03
989.293423,31.742,-0.1,19,1691,0,0.02
989.393423,31.804,-0.1,18,1660,0,0.02
989.493423,31.866,-0.1,18,1628,0,0.01
989.507109,31.875,-0.1,18,1623,0,0.01
989.593423,31.912,-0.1,17,1596,0,0.01
989.607896,31.918,-0.1,17,1592,0,0.01
989.693423,31.954,-0.1,17,1564,0,0.01
989.70915,31.961,-0.1,17,1559,0,0.01
989.793423,31.997,-0.2,18,1533,0,0
989.893424,32.04,-0.4,18,1501,0,0
989.906987,32.045,-0.4,18,1497,0,0
989.993424,32.082,-0.6,18,1469,0,0
990.093424,32.125,-0.7,18,1437,0,0
990.193424,32.167,-0.9,19,1406,0,0
990.208244,32.174,-0.9,19,1401,0,0
990.293424,32.21,-1,19,1399,0,0
990.393424,32.253,-1.2,19,1397,0,0
990.493424,32.295,-1.4,20,1394,0,0
990.593424,32.338,-1.5,20,1392,0,0
990.608279,32.344,-1.5,20,1391,0,0
990.693424,32.38,-1.7,20,1389,-0.01,0.01
990.70728,32.386,-1.7,20,1389,-0.01,0.01
990.793424,32.423,-1.9,20,1387,-0.01,0.01
990.893424,32.465,-2.1,21,1385,-0.01,0.01
990.90845,32.472,-2.2,21,1384,-0.01,0.01
990.974497,32.5,-2.3,21,1383,0,0.01
990.993424,32.511,-2.4,21,1382,0,0.01
991.093424,32.572,-2.6,21,1380,0,0.01
991.193424,32.632,-2.8,21,1377,0,0.01
991.207255,32.64,-2.9,21,1377,0.01,0.01
991.293424,32.692,-3,21,1379,0.01,0.01
991.393424,32.752,-3.3,22,1381,0.01,0.01
991.493424,32.812,-3.5,22,1384,0.02,0.02
991.593424,32.872,-3.7,22,1386,0.02,0.02
991.608093,32.881,-3.8,22,1387,0.02,0.02
991.693424,32.933,-4,22,1389,0.02,0.02
991.706921,32.941,-4,22,1389,0.02,0.02
991.793424,32.993,-3.9,21,1391,0.03,0.02
991.893424,33.053,-3.9,21,1393,0.03,0.02
991.905938,33.06,-3.9,21,1394,0.03,0.02
991.993424,33.113,-3.8,21,1396,0.03,0.02
992.013372,33.125,-3.8,21,1396,0.03,0.02
992.093424,33.175,-3.8,21,1398,0.03,0.02
992.193424,33.238,-3.7,20,1401,0.03,0.02
992.207416,33.246,-3.7,20,1401,0.03,0.02
992.293424,33.3,-3.6,20,1402,0.03,0.02
992.393424,33.363,-3.6,20,1404,0.03,0.02
992.493424,33.425,-3.5,19,1406,0.03,0.02
992.593424,33.488,-3.5,19,1408,0.03,0.02
992.607988,33.497,-3.5,19,1408,0.03,0.02
992.693424,33.55,-3.4,19,1409,0.03,0.02
992.707632,33.559,-3.4,19,1410,0.03,0.02
992.793424,33.613,-3.2,18,1411,0.02,0.02
992.893424,33.675,-2.9,18,1413,0.02,0.02
992.907022,33.684,-2.9,18,1413,0.02,0.02
992.993424,33.738,-2.6,17,1414,0.02,0.02
993.013267,33.75,-2.6,17,1415,0.02,0.02
993.093424,33.776,-2.4,17,1416,0.02,0.01
993.193424,33.807,-2.1,16,1418,0.02,0.01
993.207069,33.812,-2.1,16,1418,0.02,0.01
993.293424,33.839,-1.8,16,1419,0.01,0.01
993.393424,33.871,-1.5,15,1421,0.01,0.01
993.493424,33.903,-1.3,15,1422,0.01,0.01
